x,y,z,D_20171127,D_20171209,D_20171221,D_20180102,D_20180114,D_20180126,D_20180207,D_20180219,D_20180303,D_20180315,D_20180327,D_20180408,D_20180420,D_20180502,D_20180514,D_20180607,D_20180619,D_20180701,D_20180713,D_20180725,D_20180806,D_20180818,D_20180830,D_20180911,D_20180923,D_20181005,D_20181017,D_20181029,D_20181110,D_20181122,D_20181204,D_20181216,D_20181222,D_20181228,D_20190109,D_20190121,D_20190202,D_20190214,D_20190226,D_20190310,D_20190322,D_20190403,D_20190415,D_20190509,D_20190521,D_20190602,D_20190614,D_20190626,D_20190708,D_20190720,D_20190801,D_20190813,D_20190906,D_20190918,D_20190930,D_20191012,D_20191105,D_20191117,D_20191129,D_20191211,D_20191223,D_20200104
102.795615,29.263620,1391.539917,0.000000,-2.588074,4.169764,-3.272889,-1.631532,1.946752,-2.465629,5.529902,0.858595,-11.666628,7.784758,-8.302152,-2.670296,17.431779,7.305942,2.714502,25.255505,2.274334,1.471615,6.736393,-6.441242,2.276550,0.117069,-2.180385,-5.880829,-0.256337,-0.122535,-0.674984,2.206390,-2.241421,0.791562,-0.813328,-0.903065,3.094746,5.712188,3.948155,-0.019798,-4.709668,-0.482093,11.376529,7.667309,-8.571182,-6.507645,-16.100147,-19.947495,12.843523,4.740185,2.244650,-1.598860,-1.362213,4.450632,-0.488479,-1.013825,-0.241430,0.244123,-0.502058,0.774336,0.943127,0.286655,-0.048736,0.785480,-0.233494
102.796115,29.263620,1357.982056,0.000000,1.365297,0.359100,1.026327,-0.011550,-0.947179,0.436161,-1.073715,-3.776859,4.551369,-0.425122,3.294015,-1.186968,-7.716338,-2.691950,-7.646124,-0.145959,6.093592,17.629248,3.885015,9.941546,4.279417,-0.006634,-0.874733,0.502853,-1.348911,-2.623648,-5.151357,0.286045,-0.143566,1.146183,0.766206,-2.311826,0.534959,-0.913282,-0.831949,2.442045,5.532400,1.598095,-3.039076,-2.049503,-0.083880,4.466708,1.252933,-0.453127,-8.900608,-6.070735,-17.626336,17.932150,0.855285,0.338273,-1.696541,4.889463,2.959402,0.806967,-4.518849,-1.183042,0.595129,-0.476896,0.172195,1.098273,0.635300
102.796281,29.263620,1350.244873,0.000000,-1.030349,2.440220,0.401326,1.009450,-0.191296,-0.925498,0.419462,-1.038319,-2.584735,-1.447424,4.026930,2.529147,-0.620332,-6.474811,-2.153452,-7.123839,-0.096105,7.155275,8.131935,9.794013,4.459058,8.314377,6.635582,0.257130,-1.553976,0.212601,-1.314223,-2.503614,-5.069226,0.028828,-0.113405,1.674248,0.444276,-2.106254,0.414375,-0.993004,-0.790350,2.437928,5.706304,1.399367,-2.565844,-2.657362,0.141108,4.238750,0.693350,0.850450,-9.119653,-7.757696,-18.397619,21.150556,-0.126888,-0.438390,-1.169481,3.400282,3.328371,0.344815,-4.228037,-1.242724,0.735543,-0.401530,0.088246
102.796448,29.263620,1340.792725,0.000000,1.704699,0.471208,0.975642,-0.443600,-0.942765,0.345893,-0.981712,-2.895211,-1.337591,5.569829,0.131366,-5.637034,-1.990252,-6.660642,-0.552467,5.262148,8.643662,9.126725,6.080362,6.126965,10.889471,-0.544083,-0.126823,-0.392384,-1.422075,-3.096468,-5.014404,-0.116455,-0.208397,2.627702,-0.065647,-1.940416,0.049675,-1.011997,-0.910153,2.797058,5.638552,1.274807,-1.968611,-4.206749,0.525816,4.778866,0.186350,1.314259,-10.378369,-11.057055,-21.532163,27.304028,-1.160790,-0.162616,0.397477,0.756220,3.497572,0.006485,-4.130047,-1.083936,0.577148,-0.328593,0.284622,0.521897,0.787415
102.796615,29.263620,1332.202881,0.000000,2.207850,0.451497,0.848391,-0.567253,-1.191919,0.573774,-1.020678,-3.247978,-1.708029,1.634748,3.194484,-5.888079,0.769340,-3.409361,2.185555,3.357721,6.896861,10.453014,5.814890,8.604881,8.987454,2.397758,-2.330398,-0.466961,-0.642094,-2.562016,-5.651826,0.654968,0.219332,1.649860,0.089127,-1.709219,-0.122225,-1.256787,-0.721811,3.228287,5.553011,1.685295,-1.694298,-4.304958,0.938404,3.795166,-0.646259,1.668296,-10.684423,-12.337075,-20.669929,31.794827,-4.210589,-1.210197,-0.199772,-1.410183,3.251635,0.015161,-3.585812,-1.856788,0.305498,-0.096031,0.111295,0.501793,0.762944
102.796781,29.263620,1324.192383,0.000000,2.429270,0.425993,0.811582,-0.512826,-1.302407,0.641910,-1.050194,-3.032710,-1.975945,1.577877,0.885963,2.294102,-6.934027,1.205105,-2.693485,2.896253,1.030187,6.510111,10.351039,5.692793,10.328882,7.415244,2.847538,-1.909962,-0.403229,-0.452740,-2.701519,-5.928155,1.120897,0.300083,1.113667,0.292675,-1.782444,-0.180508,-1.264992,-0.740566,3.495859,5.328005,1.979336,-1.877011,-4.246301,0.979177,3.875267,-0.533211,0.637333,-10.986969,-12.176572,-20.656083,32.124510,-4.589647,-0.690806,-0.403596,-1.524489,2.857086,0.367430,-3.662548,-2.001796,0.021735,-0.069563,0.202929,0.576853
102.798615,29.263620,1262.506104,0.000000,2.901709,-0.009525,1.230566,-0.070967,-0.263767,-0.310766,-1.974443,-2.924512,-3.077478,2.742694,0.143493,-0.657588,0.893214,-9.417260,-3.440894,-1.076568,-5.956186,4.975420,3.530629,8.966423,1.551586,6.588520,5.016206,2.432318,-0.907994,0.879556,0.952626,-2.051644,-4.545497,0.190477,-0.306609,2.111242,-0.672874,-0.889472,-0.080650,0.099516,-0.790882,2.327126,4.376837,0.527440,-4.026022,-4.803923,2.503926,2.356560,-1.975236,0.688993,-0.818789,-11.350654,-24.556331,22.533255,-4.396530,0.408642,0.800672,10.626926,0.741122,2.387396,-2.209886,-0.834420,0.151531,-0.108481,1.065425
102.792948,29.263453,1588.237549,0.000000,2.169261,0.329604,0.791366,1.291593,-1.472137,-5.446784,-1.644174,5.763266,-5.860107,6.548785,-12.743515,-2.028891,-6.163916,2.711083,16.978131,12.305842,10.969586,-3.787798,-5.936806,-2.421144,5.592399,9.437004,-4.457613,-5.156499,-4.470010,-5.237016,1.064088,0.338769,2.039581,-0.563415,-2.303341,0.132522,-0.765632,0.296296,4.063386,6.067926,8.820076,-6.882976,-5.721648,-2.778690,10.286133,9.711754,-2.934429,-4.630593,-1.533253,-9.582447,5.577364,-8.747338,3.231911,3.345195,-4.542519,2.631908,0.298986,-4.436778,-2.671245,0.006164,1.065668,-0.250388,1.096457,1.080685,0.813899
102.793115,29.263453,1577.149536,0.000000,-1.066348,3.887818,0.681622,0.226482,1.572755,-1.229018,-5.513465,-1.750902,5.283304,-3.897676,8.781348,-12.744662,1.742093,-18.839764,8.073177,29.446883,17.128190,6.265244,0.456768,-6.610285,-1.927362,4.444153,7.146087,-3.821792,-5.635243,-2.550602,-5.348369,0.340450,0.424986,1.465248,0.022274,-2.315535,0.347205,-0.932497,1.021986,3.433200,5.879591,6.653145,-4.060940,-5.174686,-1.481205,7.572151,5.999989,-2.703980,-10.926485,-11.483003,-9.495615,2.757360,-5.248924,4.159386,5.414314,-2.622429,1.196830,1.201891,-4.037301,-1.949921,-0.108647,1.451752,-0.026074,1.222915,0.964779
102.793448,29.263453,1547.975952,0.000000,-1.521946,3.797988,0.869967,0.269482,0.292613,-0.653011,-4.838399,-1.102050,-1.208048,1.764910,6.961883,-15.379693,2.002237,-25.887433,8.006008,17.363120,14.535350,6.603521,-0.792971,10.054612,-0.865557,1.858841,1.155788,-0.743084,-3.195701,-3.917863,-5.483827,0.717933,0.626941,1.460517,0.081160,-1.980821,0.594043,-0.289551,0.519919,2.670121,6.571271,2.580910,-0.158985,-7.988801,1.663918,4.676932,4.414907,-1.963142,-10.752346,-27.499260,-18.712204,19.918451,-16.273373,2.141600,0.243738,1.661551,-2.287115,2.014549,-3.597963,-0.425742,0.341385,0.844610,0.312317,1.444857,0.544840
102.793615,29.263453,1531.992920,0.000000,-1.201637,2.513341,1.630756,0.753304,0.439329,0.051814,-1.115578,-6.016534,-1.184858,2.653736,-2.058318,-8.489878,0.662490,-20.182851,5.001253,13.916198,10.732081,9.798144,-2.171831,13.950826,-1.563669,1.978630,-0.654806,-0.434957,-2.495512,-5.207894,-5.018222,0.868391,0.546136,1.268931,0.303590,-1.858232,0.337281,-0.036864,-0.236971,2.682659,6.697058,2.618321,-1.762831,-9.135039,1.848818,3.200037,3.194756,-1.034836,-8.772975,-27.701291,-22.282347,26.658646,-22.624153,2.371998,-2.765206,3.701645,-3.304634,0.874996,-2.908989,-0.335556,0.309899,0.456283,0.505333,1.395336,0.350826
102.793948,29.263453,1503.363037,0.000000,-2.618685,1.522891,2.861587,0.198610,0.100013,0.604320,-5.921165,-1.496022,1.600495,0.658535,0.817803,0.347228,4.076403,0.404486,-9.480548,-6.927256,31.256253,11.541040,-5.543505,-0.243715,-1.564180,3.016817,-1.633888,-0.792752,-0.177015,-5.032547,-4.080913,-0.215868,0.369022,1.066714,1.273141,-2.255739,-0.748998,-0.185873,-1.277856,3.225012,6.302259,1.629576,-1.606848,-7.674996,2.230478,0.882417,-3.471258,2.274650,-8.959280,-12.472094,-11.629497,11.458902,-16.721010,-1.661144,-1.879293,3.613216,-0.061100,0.594458,-2.118275,-2.188881,0.197890,0.142072,1.449812,1.071526,-0.140986
102.794115,29.263453,1492.431641,0.000000,-2.971940,1.051372,0.153888,3.020486,-6.100155,-0.629819,1.770751,0.759467,0.481474,0.940507,-0.706870,-8.234908,-5.721394,9.951982,18.174101,9.684870,-8.674205,5.324389,0.310385,2.554787,-2.139277,0.369034,0.283636,-4.823352,-4.667020,-0.102856,0.560481,1.071762,1.450592,-2.388527,-0.599748,-0.289925,-1.239325,3.493485,6.110849,0.959509,0.440830,-10.033052,2.658125,3.864883,-3.333711,3.125719,-9.517748,-22.447243,6.361664,-10.318369,-0.632263,-1.106798,1.333349,0.766580,0.795638,-2.184220,-2.551578,0.198867,0.041146,1.353491,1.196579,0.045864,0.488338,0.255015,0.804401
102.794948,29.263453,1451.748657,0.000000,-1.748002,3.633657,0.680504,-0.419376,0.163844,-0.315904,-3.865883,0.253559,-0.040630,3.403771,5.380757,-23.996166,-6.239947,-0.905765,9.074844,-6.585111,25.710861,10.417609,3.127635,14.818457,4.577167,7.947762,2.049717,-1.834355,-0.651661,-3.501850,-4.731781,1.127285,-0.032245,1.754577,0.106251,-1.708942,0.554287,-0.619290,-0.036587,3.071087,6.266156,-0.240017,3.015979,-3.899448,-1.531845,-1.884560,20.585037,1.642239,-8.745399,-10.070904,-6.323803,23.517696,-13.221851,-3.574009,1.237934,8.290924,0.109425,-0.432465,-3.027313,-1.223728,-1.097493,1.957001,0.532776,0.986893,0.379467
102.795281,29.263453,1423.547363,0.000000,-1.689371,4.022139,-0.566517,0.264708,-0.261085,-3.684525,-1.130986,8.400894,14.753405,-8.341562,-1.507449,-11.282311,-1.819288,17.743666,9.877905,13.086016,9.364994,-6.650303,3.879234,2.882389,-0.370891,5.098510,-4.020183,-1.561466,-5.662445,0.351978,0.073006,2.215358,0.372601,-1.915409,0.939003,-0.861267,-0.317223,3.157238,4.788590,3.407421,2.738659,-7.079125,2.310253,1.641617,3.886772,-3.561966,-17.959568,-10.121505,-14.210272,12.600334,-6.373430,11.984611,-2.931442,2.838270,8.205149,-0.574436,-3.787041,-0.191589,-0.668620,0.718588,0.604943,0.776130,0.513378,0.128613,-0.160629
102.796115,29.263453,1370.215210,0.000000,1.617432,0.113151,1.197310,0.378942,-1.074573,0.346380,-0.859101,-3.702213,3.773264,8.341292,-1.710604,-6.945222,0.896533,-8.879474,-2.870122,17.744856,9.443981,5.201348,10.056232,3.828236,0.574413,1.681145,-0.381733,-4.303616,-2.586479,-5.761238,0.796764,0.568465,-0.721241,1.820778,-2.406571,0.662516,-0.790957,-1.058666,2.457014,5.440457,1.114524,-1.943397,-4.727646,0.995871,4.135522,-0.790315,3.241457,-9.537718,-10.567716,-7.372570,3.020276,-3.564819,8.317259,-3.275834,3.063556,6.327762,0.582329,-4.310124,-0.943983,0.404057,-0.203196,0.434176,1.097120,0.331700,-0.257180
102.796281,29.263453,1361.559692,0.000000,1.661712,0.134941,1.034798,-0.091789,-0.674289,0.184567,-0.910168,-2.532685,-1.570593,3.974877,0.631526,2.254955,-5.781262,0.592239,-8.145858,-2.943710,7.696384,8.146963,9.400729,5.770277,8.949919,5.492800,0.630565,-0.857685,-0.045162,-1.782606,-2.240042,-6.008817,0.834051,-0.003452,0.673032,0.902811,-2.233192,0.606588,-0.885462,-0.938715,2.369402,5.571530,1.547331,-2.981814,-3.805496,0.413898,5.254034,0.826106,0.740570,-9.258286,-9.983796,-14.850703,12.056673,-5.339430,6.632718,-1.228323,0.716323,5.373998,1.494433,-5.103710,-0.849742,0.593865,-0.385172,0.382596,0.886276
102.796615,29.263453,1343.514771,0.000000,2.093814,0.468527,0.775695,-0.478404,-1.001980,0.233036,-0.897337,-2.967605,-1.874900,1.651281,4.209002,-5.692750,2.010625,-4.060804,-1.406080,3.823002,7.849817,9.873861,6.762095,11.725411,8.311363,1.230019,-2.731758,-0.793641,-0.247947,-3.033303,-5.497232,0.534512,0.028514,1.934134,-0.038967,-1.753203,-0.088424,-1.179243,-0.633715,3.064436,5.335228,1.296528,-2.191502,-4.662420,1.242647,3.953373,-0.329655,2.883740,-9.867121,-13.952523,-22.070516,31.831513,-8.377512,2.614034,-0.490743,0.648737,2.462781,0.530142,-3.738702,-1.504912,0.289635,-0.223721,0.380427,0.579530,0.746498
102.796781,29.263453,1335.343628,0.000000,2.434541,0.615985,0.695960,-0.408529,-1.257874,0.352556,-1.019534,-2.582747,-2.323961,1.353575,3.905287,-5.407283,2.528789,-2.771136,1.828183,-0.785973,8.314132,10.275427,5.129990,16.975266,8.481376,0.690926,-1.799568,-0.926148,-0.034511,-3.471058,-5.460366,0.731812,0.192505,1.582695,0.046966,-1.722446,-0.298260,-1.238899,-0.524483,3.364025,5.163441,1.235580,-1.749496,-4.085182,1.019508,3.565769,-0.645954,2.233574,-10.697090,-13.436899,-18.966545,32.070718,-5.593391,-0.587570,-0.454601,1.027139,1.583763,-0.205198,-2.903915,-2.050488,0.066792,-0.154311,0.285059,0.659344,0.722714
102.797115,29.263453,1321.782959,0.000000,1.669892,0.184123,0.353463,0.469178,-0.467177,-3.565531,-1.056142,0.799086,-4.692506,-10.869915,11.430033,-9.109702,-1.462038,2.248174,15.244696,-8.622155,14.168881,2.629753,10.312453,24.068394,5.610737,3.063728,-5.800606,2.806366,-8.015510,-1.947533,-5.562519,-0.486817,2.463257,-1.870495,2.158757,-1.550724,0.032074,-0.176403,-1.293263,4.253178,4.955974,0.974263,-1.408390,-10.635991,3.196633,-2.718357,3.784507,12.893822,-13.808334,-16.066345,-21.929080,30.944506,-6.587593,-2.845293,-2.465691,9.428484,2.616309,0.587217,-1.101929,-1.894260,0.709884,0.292302,0.100515,1.239584,0.189886
102.798448,29.263453,1276.340210,0.000000,3.394282,-0.061412,1.271600,0.202108,-0.754883,-0.004063,-2.055496,-5.402821,1.752851,-1.761818,-2.652895,-8.440217,-1.230129,-2.002728,-2.464676,7.597870,5.648381,10.123323,7.131086,4.708622,1.554386,-2.578288,1.331837,0.933269,-1.705876,-4.099653,0.481837,-0.141439,2.038183,-0.580734,-1.116591,0.087748,0.092583,-1.142677,2.676029,4.511696,-0.597587,-2.095748,-5.173024,1.685778,3.826316,-1.567494,-1.448188,-1.283115,-48.661553,36.606428,-4.755315,-1.110421,3.484907,7.500504,0.623478,-2.686500,-0.619202,-0.030824,1.057382,0.891409,-0.264650,0.668331,0.476483,-1.465373,0.180567
102.798615,29.263453,1269.311157,0.000000,3.089458,-0.004715,1.360269,-0.070263,-0.453627,-0.244944,-1.831211,-5.767051,2.285166,-0.121815,-1.081632,1.263511,-7.239203,-4.396955,-1.106244,-6.444914,5.234014,4.363938,8.613905,-0.609579,5.908853,5.144707,1.923184,-0.441749,0.840598,0.806758,-1.745574,-4.193409,0.331411,-0.281543,1.218710,-0.011646,-1.024045,-0.174097,0.096680,-1.119527,2.570742,4.442422,0.655014,-4.023918,-4.868178,1.870254,1.892712,-0.781803,-1.427998,4.478536,-10.401724,-36.545588,24.826603,3.768958,1.151741,1.048319,9.636381,0.814418,2.503601,-2.311039,-0.570087,0.324093,-0.687180,0.282083,1.069715
102.792782,29.263287,1601.639893,0.000000,-1.442946,-0.001663,2.953483,0.675941,1.261957,-1.163642,-5.654690,-1.869108,-1.975906,-6.341301,-3.219169,-7.068901,-0.693215,9.118070,11.760666,12.082205,-3.281178,-3.868037,-5.075073,7.184293,8.349074,-4.419377,-3.234171,-10.191377,0.287885,0.759846,2.103054,-0.836244,-2.504042,0.257014,-0.866318,0.039514,4.262063,6.474176,7.628730,-4.680698,-7.913614,-2.697731,12.790750,7.101225,-0.509381,-3.386707,-5.937157,-13.882981,6.174016,-5.213936,0.109256,2.694874,-4.540588,1.619101,0.072775,-5.251882,-2.435843,-0.029455,0.453991,-0.239602,1.286982,0.876037,0.416248,0.712756,1.800447
102.792948,29.263287,1593.431152,0.000000,2.169261,0.329604,0.791366,1.291593,-1.472137,-5.446784,-1.644174,5.763266,-5.860107,6.548785,-12.743515,-2.028891,-6.163916,2.711083,16.978131,12.305842,10.969586,-3.787798,-5.936806,-2.421144,5.592399,9.437004,-4.457613,-5.156499,-4.470010,-5.237016,1.064088,0.338769,2.039581,-0.563415,-2.303341,0.132522,-0.765632,0.296296,4.063386,6.067926,8.820076,-6.882976,-5.721648,-2.778690,10.286133,9.711754,-2.934429,-4.630593,-1.533253,-9.582447,5.577364,-8.747338,3.231911,3.345195,-4.542519,2.631908,0.298986,-4.436778,-2.671245,0.006164,1.065668,-0.250388,1.096457,1.080685,0.813899
102.793282,29.263287,1562.453857,0.000000,-1.032620,2.561652,-0.491040,2.259131,0.555745,0.166046,0.498920,-0.352955,-5.626912,-1.371786,0.695107,5.775497,-19.247085,-1.133690,-28.775373,5.773002,30.853091,12.019272,2.831701,1.680956,6.968042,-3.768493,3.265941,3.557728,-1.700214,-3.849086,-3.027150,-5.627039,1.020550,0.328438,1.849256,-0.163067,-2.377651,0.635732,-0.462035,0.576752,2.961959,6.286752,3.249724,-1.487276,-7.749896,1.393540,4.737076,6.857530,-4.932855,-10.409935,-22.670937,-13.928739,7.790988,-8.454856,5.950576,-1.073833,2.436878,-0.771292,0.444481,-4.580190,-0.718724,0.215901,1.291584,-0.010739,1.671854
102.793448,29.263287,1547.473389,0.000000,1.499083,-0.231857,2.208072,0.513509,0.073171,0.824176,-0.861421,-6.818121,0.297644,0.397486,-14.706374,-0.014429,-21.656567,5.121891,15.580488,13.150781,7.635151,-0.340752,16.542188,-4.568894,2.359515,1.528646,-0.543230,-3.504491,-3.870404,-6.257226,1.242793,0.728890,0.992247,0.270202,-2.124013,0.530881,-0.553125,0.096656,2.866126,6.910188,1.591724,1.261281,-9.181419,1.500118,4.894735,4.524713,-3.324482,-8.978151,-26.220070,-23.165893,25.740167,-17.305338,1.227150,-5.596279,5.400234,-3.935848,2.169293,-4.262715,-0.959637,0.668896,0.530266,0.137852,1.730484,0.421375,0.142960
102.793615,29.263287,1534.699463,0.000000,2.436976,-0.109592,2.196159,0.648668,-0.051442,0.818491,-1.604706,-3.205275,-3.711806,0.918923,0.560709,-4.571206,-8.574022,2.166428,-10.895524,1.635674,10.251615,14.429126,10.502729,-0.865435,12.621101,-2.499086,-0.635721,0.024708,-0.725396,-2.864404,-4.661729,-5.695516,1.215003,0.721328,-0.235712,1.096871,-1.933390,0.153485,-0.278764,-0.348987,2.693183,6.959674,1.565750,-0.509308,-8.073988,0.529359,2.556225,3.739344,-2.522131,-8.708274,-24.155240,-18.253898,26.966797,-22.160647,-1.269524,-6.762693,6.235462,-4.670288,0.680294,-2.570644,-0.888310,0.345574,0.296158,0.691902,1.366184
102.793781,29.263287,1520.128052,0.000000,2.145673,0.315012,2.060236,0.407812,-0.459490,1.198479,-2.153093,-2.133738,-4.192075,-2.489018,2.641305,-3.087566,-1.379004,-7.099489,2.048064,9.776025,16.593365,10.360360,1.503147,6.955561,-0.179909,-1.732317,0.343783,-0.409647,-4.271950,-5.047487,-4.622778,0.857443,0.728605,-0.439255,1.626612,-1.761818,-0.344803,0.003807,-1.148224,2.936346,7.209967,-0.801483,-0.052233,-6.274881,1.951097,1.232611,3.384495,-2.936144,-5.125738,-15.617223,-9.603906,25.301386,-30.159707,-3.547017,-6.542061,2.994358,-0.365928,1.036789,-3.474392,-1.084259,-0.029347,0.530068,0.790693,1.279312,-0.049406
102.794448,29.263287,1479.120605,0.000000,-1.244594,3.085312,-5.961285,-3.117638,4.426462,5.030745,-30.926934,1.346379,-7.263355,4.462995,7.315411,6.905578,20.731419,5.991275,3.165973,-1.614361,6.742519,-1.483608,-4.340268,0.949807,-3.099393,-5.308203,0.503021,1.122716,-3.139788,3.934091,-2.801857,0.071212,-0.507849,-1.834026,3.540188,6.001752,3.302645,-1.880523,4.081589,-5.425355,4.061810,0.247490,7.348135,-10.750883,-51.531008,3.332745,3.291490,7.657473,-5.044157,1.331747,3.351158,-1.584108,-3.095768,-4.249438,-0.148735,-0.532451,0.384887,1.111954,0.429215,0.986469,0.163435,-0.274374,1.433651,0.150951,-5.363804
102.794781,29.263287,1464.203613,0.000000,-1.363095,2.521386,0.956235,-0.833042,-0.105713,-0.163879,-3.188404,-1.575334,-0.653701,1.823248,4.584572,-4.092910,-25.657774,-5.568579,0.733368,13.464617,-8.150067,30.414528,13.946902,1.444187,11.413128,9.815887,1.330776,1.363076,-0.373558,-1.510388,-3.521602,-4.704369,0.917675,0.499294,0.447182,1.350204,-1.310756,0.543274,-0.791722,-0.182239,3.541977,6.043659,-1.985012,2.841770,-3.331486,-3.140407,-0.429314,19.418339,4.077453,-6.638507,-11.215855,-15.484739,31.227350,-14.392582,-4.591221,3.578247,6.357231,-3.642494,0.208622,-1.651344,-1.453209,-1.212013,2.727485,0.270779,0.680405
102.795115,29.263287,1444.165527,0.000000,1.559070,1.354188,-0.445215,0.536156,-0.624182,-3.901531,3.375288,5.459021,10.082829,-21.980100,-3.508101,-2.801081,4.695468,5.137211,21.332818,14.456532,3.044521,-3.654213,2.931271,4.268074,1.790210,0.516541,-2.339260,-3.176167,-4.920593,1.108742,-0.449455,2.765197,0.256367,-1.287544,0.745460,-0.737961,-0.039588,2.960922,5.444721,-0.719494,4.859852,-9.270969,3.142238,-1.365063,6.677922,2.678455,-14.351097,-6.004160,-8.055706,18.118216,-9.943133,3.230585,0.633835,7.869003,0.727482,0.039952,-2.216755,-0.622486,-0.947037,1.606544,0.270825,0.638252,0.500721,0.546688,-0.825985
102.795281,29.263287,1433.717896,0.000000,1.701735,1.626357,-0.272536,0.814819,-0.708237,-1.448879,-0.243594,2.767921,5.094121,17.587137,-12.781793,-3.004477,-3.887905,-0.123192,10.160929,10.031095,13.347170,5.907608,-1.826095,4.053955,5.596233,2.651100,1.945195,-2.916134,-2.483582,-5.134231,0.861587,-0.308948,3.031646,-0.097248,-1.373318,0.749974,-0.570950,-0.186527,2.838791,5.458099,0.387062,3.981430,-10.385177,4.948597,-2.521672,4.012474,1.465481,-17.725391,-4.516777,-9.738812,15.593838,-9.881817,8.072434,-1.752732,9.357014,4.001865,-0.023151,-2.896267,-0.329468,-0.734512,0.787067,0.607998,0.683766,0.460083,0.380184
102.795781,29.263287,1405.706543,0.000000,2.200701,-0.000216,1.541863,0.617909,-0.707541,0.515286,-1.423451,-1.106210,-0.458009,15.068857,-9.553045,-9.517907,15.199455,-3.506524,-17.934503,29.397201,8.152615,7.886825,14.441006,-5.876549,3.256962,3.034950,-1.046974,0.444634,-6.994313,-2.425094,-4.520809,0.187316,1.247368,-2.973102,4.369850,-2.764374,0.722248,-0.766113,-1.204067,3.716968,4.996407,1.643604,-0.840862,-16.976210,9.925463,4.319115,-5.177586,5.545681,-13.766384,-17.854556,-2.200569,10.436083,-9.349175,8.796166,-3.686785,-1.994469,3.603686,-0.520637,0.256824,-0.936373,-0.372672,1.072046,0.698433,1.014011,0.097118
