x,y,z,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
102.0459442,30.6666451,1819.756,-4.34,-1.172,-5.971,-7.125,0.899,-0.07499999999999998,-0.798,11.170000000000002,-11.752,-4.094,1.334,1.479,7.79,-0.797,0.8319999999999999,4.627,2.776,3.042,0.606,1.446,4.91
102.0459747,30.6666508,1812.638,-2.913,-1.2460000000000002,-5.026,-6.656,0.704,-0.086,-1.049,9.219,-11.654000000000003,-1.893,0.531,0.048,7.062,-0.281,1.051,3.329,4.128,3.543,1.943,2.47,3.594
102.0460129,30.6666565,1807.656,-2.23,-1.649,-3.964,-3.662,-0.738,0.393,-1.095,-2.943,-1.651,-1.588,-0.978,-1.755,9.362,-0.702,-0.178,1.656,6.965,3.014,2.143,1.935,4.731
102.0461197,30.6666718,1836.555,6.381,-5.872,2.265,-1.08,-0.9950000000000002,0.78,2.076,-2.774,-1.06,1.178,0.451,-1.097,-5.068,1.872,0.254,0.022,0.424,-0.353,1.229,2.42,0.506
102.04615020000001,30.6666775,1856.886,-1.83,-6.609,2.12,-1.3670000000000002,-1.619,0.291,1.331,-1.758,-0.179,2.906,2.02,0.778,-4.88,2.656,2.358,1.742,-0.946,3.183,4.215,2.203,1.785
102.0461884,30.6666832,1848.191,14.674,14.953,-3.106,-4.23,-4.469,-4.085,-3.182,0.342,-1.748,-0.856,-2.306,-3.777,3.499,-1.15,-1.137,-4.335,-4.718,-0.902,0.761,-1.391,-1.152
102.04621890000001,30.666687,1811.617,-13.015,-4.291,-9.148,-5.197,1.398,1.599,-1.168,0.266,10.789,3.585,2.178,0.63,1.819,2.337,2.289,1.51,3.594,6.005,3.618,2.113,6.392
102.0461349,30.6666737,1862.044,-1.281,-3.456,1.953,-0.718,-2.387,-2.901,1.044,-1.836,-2.447,3.083,3.397,1.483,-0.963,1.321,0.888,5.157,-1.76,2.921,3.908,1.151,-1.32
102.0532684,30.667738,2159.799,6.92,4.38,4.468,3.504,2.097,3.21,1.521,1.965,0.19,0.434,-0.194,-0.42,-2.577,-2.757,-3.765,-2.286,-5.029,-6.339,-6.324,-6.158,-7.823
102.05330660000001,30.6677437,2154.461,6.664,4.504,4.017,3.861,2.231,3.384,1.3730000000000002,1.131,0.268,0.982,-0.307,-0.26,-2.076,-2.586,-3.513,-2.669,-5.428,-6.05,-6.003,-6.143,-7.511
102.0533371,30.6677475,2151.914,6.644,4.597,3.703,3.644,1.809,3.1,0.655,1.166,0.41,1.45,-0.273,-0.169,-1.899,-1.887,-3.61,-2.308,-5.469,-5.616,-6.224,-5.382,-7.282
102.0533752,30.6677532,2134.856,6.068,6.291,2.68,3.225,3.289,3.902,0.433,-0.064,0.097,2.756,0.694,-0.211,-2.134,-1.339,-3.562,-8.925,-5.648,-4.209,-5.114,-4.949,-4.663
102.0534058,30.6677589,2126.438,5.43,6.241,2.703,3.656,3.349,3.225,-0.368,-0.645,0.645,2.179,0.882,-1.547,-2.109,-0.953,-1.556,-9.18,-6.404,-1.727,-4.621,-6.228,-4.058
102.0539017,30.6678314,2117.527,5.035,6.676,4.977,5.201,5.27,1.455,2.362,0.322,1.238,-1.266,-0.663,-2.063,-1.854,-3.309,-4.633,-5.273,-5.494,-5.775,-6.051,-6.37,-7.95
102.0539322,30.6678371,2122.457,5.346,6.412,4.495,5.336,5.052,0.771,2.696,0.809,1.1150000000000002,-2.181,-0.957,-1.953,-1.678,-3.353,-4.643,-4.582,-5.019,-6.08,-6.515,-6.815,-7.021
102.0539703,30.667841,2129.023,5.875,5.705,4.494,4.858,4.404,0.037,2.887,1.402,1.074,-3.461,-1.667,-1.719,-1.649,-3.364,-4.418,-3.131,-4.21,-6.397,-6.71,-7.251999999999998,-6.046
102.0540009,30.6678467,2126.876,6.177,4.993,4.863,4.386,3.328,0.5,2.352,1.312,0.8349999999999999,-3.325,-2.323,-1.586,-2.077,-3.298,-3.558,-2.729,-3.713,-5.445,-6.101,-6.603,-6.062
102.054039,30.6678524,2122.147,7.679,1.665,4.252,4.212,0.926,1.377,0.363,0.525,0.712,-4.801,-4.417,-4.715,-2.537,-1.996,-0.596,0.416,-2.468,-2.6,-4.314,-3.983,-4.752
102.0540695,30.6678581,2125.979,6.677,4.965,5.587,3.84,1.554,1.764,1.324,1.323,0.315,-1.973,-2.565,-0.402,-2.662,-3.571,-2.859,-2.918,-3.386,-5.357,-5.433,-5.957,-6.682
102.0541077,30.6678619,2132.834,6.63,5.706,5.311,4.31,1.567,2.897,0.953,1.37,0.081,0.634,-2.095,0.332,-2.141,-3.809,-3.713,-3.156,-3.846,-6.536,-5.452,-6.196,-7.859
102.0541458,30.6678677,2144.277,7.363,5.287,4.358,4.803,1.472,3.403,0.654,1.669,0.593,2.167,-1.471,0.27,-1.223,-3.801,-4.832,-0.313,-4.999,-7.715,-5.792,-7.234,-8.971999999999998
102.0541763,30.6678734,2146.879,8.481999999999998,4.902,4.139,5.726,1.942,3.062,-0.077,1.306,0.385,2.004,-0.928,-1.22,-0.858,-2.635,-4.777,0.81,-6.346,-7.48,-6.243,-7.996,-9.259
102.0545197,30.6679249,2155.395,1.707,7.184,4.571,3.05,1.795,7.456,4.357,5.166,-6.735,1.379,1.173,1.151,0.256,-0.125,-2.972,-8.021,-6.851,-6.011,-8.407,-8.464,-6.963
102.0544052,30.6679058,2155.589,3.699,7.904,2.48,6.645,1.763,0.8489999999999999,2.941,2.282,-1.551,2.985,1.487,0.8359999999999999,-1.687,-0.207,-3.28,-4.79,-5.499,-7.193,-7.1,-7.684999999999999,-8.144
102.05443570000001,30.6679115,2157.627,5.15,8.468999999999998,1.439,8.567999999999998,2.775,0.791,1.159,0.968,-1.2440000000000002,1.469,2.184,1.183,-1.389,-2.671,-3.801,-4.962,-7.312999999999999,-6.114,-6.794,-6.403,-9.191
102.0544739,30.6679173,2155.645,5.42,6.875,2.343,5.871,1.363,1.7,1.504,2.875,-0.874,2.301,0.922,-1.251,-3.182,-1.744,-3.104,-4.361,-3.804,-6.244,-4.833,-5.819,-8.778
102.05450440000001,30.6679211,2134.123,7.675,3.887,4.288,3.563,2.734,3.164,0.687,-0.163,2.467,-0.158,-1.704,-2.746,-2.62,-3.22,-3.215,-3.063,-3.909,-5.069,-4.743,-5.558,-6.694
102.0545425,30.6679268,2139.868,8.907,5.203,2.843,1.871,3.941,3.107,0.679,1.236,2.024,0.169,0.406,-1.163,-3.355,-3.393,-4.075,-6.117,-4.87,-4.655,-5.412,-6.084,-6.637
102.0545731,30.6679325,2138.122,9.047,7.333,2.281,1.512,4.459,2.908,0.91,1.721,3.515,-0.259,0.375,0.029,-2.181,-4.454,-5.419,-7.091,-6.012,-3.756,-8.12,-7.713,-7.063
102.0546112,30.6679382,2132.716,7.708999999999999,4.848,3.077,4.036,4.74,3.237,1.3730000000000002,0.798,1.301,-0.615,-0.45,-0.732,-3.325,-3.434,-3.944,-6.387,-5.526,-4.473,-5.761,-6.396,-6.76
102.0546494,30.667942,2117.721,5.649,3.505,4.642,5.769,4.609,3.29,2.039,-0.33,0.745,-0.901,-1.524,-1.222,-3.063,-3.359,-3.246,-5.476,-4.725,-4.753,-5.359,-6.012,-6.272
102.0460663,30.6667919,1831.92,-1.976,1.634,-2.044,-2.122,-0.451,3.455,-0.344,-9.826,-2.629,0.8409999999999999,-0.468,-0.867,8.022,2.207,1.334,-11.383,4.439,5.172,3.921,1.585,6.466
102.0460968,30.6667976,1826.512,-2.233,7.279,-3.174,1.034,-1.826,-3.918,-3.468,7.888,5.594,-1.53,-1.799,-5.8,0.8299999999999998,-2.528,-3.081,1.914,1.461,0.799,-1.461,-2.126,4.497
102.0461426,30.6668034,1857.696,-0.729,2.021,0.006,-1.695,-0.21,-3.035,-0.394,-8.375,-5.482,-1.461,1.913,2.169,12.182,-0.298,0.741,3.556,-2.042,0.758,0.975,0.933,0.635
102.0461731,30.6668091,1834.949,0.544,-1.934,-0.142,-3.484,0.761,-0.479,0.586,-10.071,-5.439,-1.286,1.386,0.8369999999999999,11.573,0.854,1.465,3.297,-1.347,1.506,1.819,2.282,1.451
102.0462112,30.6668129,1804.31,-2.599,-1.074,-3.9,-5.251,0.359,-0.183,-2.093,1.481,0.157,-2.181,-0.352,-1.021,5.696,0.336,0.54,5.065,1.239,3.395,1.279,2.017,1.829
102.0462494,30.6668186,1829.809,0.785,-2.263,-0.371,0.703,-0.8499999999999999,-1.02,-0.276,1.157,4.422,-2.339,-2.33,-1.122,-6.53,0.915,0.9920000000000002,-0.185,3.45,-0.282,1.834,2.39,0.262
102.0462799,30.6668243,1832.182,1.665,-2.83,1.156,0.854,-1.451,-1.181,0.38,0.425,4.481,-1.3710000000000002,-1.978,-1.225,-7.871,0.793,0.868,-1.443,4.606,-1.219,1.816,2.249,1.035
102.0464172,30.6668453,1825.125,-9.374,-5.454,-5.46,-5.173,-0.154,1.318,-0.779,6.288,-10.742,5.534,4.943,1.425,9.211,1.515,1.285,3.473,5.037,6.519,1.899,0.626,7.042
102.04645540000001,30.6668491,1848.904,-3.003,-7.985999999999998,0.199,-1.747,-0.522,1.285,1.043,-0.737,0.545,3.981,3.601,0.33,-3.107,1.739,1.499,2.149,0.692,3.836,2.99,0.868,2.749
102.0468597,30.6669102,1871.785,-1.521,-6.266,1.273,-0.141,-3.114,-1.404,2.061,-3.534,-1.836,3.936,3.847,1.581,-1.347,1.554,1.331,4.901,-0.907,4.063,3.917,1.274,0.07399999999999998
102.0468979,30.6669159,1832.55,1.245,4.715,-0.987,5.48,2.204,5.936,-4.821,3.428,1.62,-4.974,-6.558,2.126,-1.255,0.987,-0.648,-3.588,-3.106,-5.807,-4.728,-1.449,-3.372
102.0469284,30.6669197,1817.594,0.604,7.021,3.476,5.859,3.384,-7.769,-3.062,1.869,-0.407,-7.195,-8.824,2.186,-0.008999999999999998,0.933,-0.501,-0.012,0.133,-5.037,-4.534,0.104,-1.346
102.0469666,30.6669254,1822.126,-0.262,5.101,-1.572,5.781,2.89,2.026,-2.708,3.236,-0.43,-7.018,-9.708,1.515,2.168,0.197,-0.961,-1.968,0.8509999999999999,-4.803,-4.544,-0.781,-1.832
102.0469971,30.6669312,1822.524,-1.062,5.232,-3.221,7.325,3.221,1.296,-3.362,2.241,0.002,-7.442,-8.97,3.748,1.969,0.113,-0.17599999999999996,-2.2,0.378,-6.301,-4.204,0.095,-1.329
102.0470657,30.6669407,1781.457,-0.428,0.232,-3.074,5.577,3.704,1.298,-4.558,0.882,0.499,-6.138,-6.392,3.559,-0.025,0.706,1.89,-0.454,-0.219,-4.954,-2.585,2.081,0.925
102.04734800000001,30.6669827,1818.34,-0.8349999999999999,-0.681,0.15,-2.765,0.258,-1.404,-1.95,-1.56,1.27,-11.944,3.794,-2.012,-0.681,0.481,2.645,-0.591,1.292,0.713,4.828,-0.18,0.496
102.0476913,30.6670341,1838.921,-0.545,3.118,-1.647,2.891,-0.872,1.529,1.762,0.04,-0.44,6.24,4.646,4.367,1.905,-3.888,-4.247,-1.041,-2.378,-2.88,-3.007,-1.786,-2.622
102.04772190000001,30.667038,1834.909,-0.216,0.863,-1.733,2.105,0.187,2.222,0.938,-0.712,0.424,5.013,3.262,2.668,2.448,-2.776,-4.037,-0.08,-1.981,-2.329,-2.65,-1.408,-0.409
102.0515442,30.6676083,2159.77,-4.71,-20.187,-5.885,-6.74,-7.804,-2.08,-5.785,-9.877,-6.646,-8.580999999999998,-8.202,-6.788,12.425,11.83,12.063,17.942,14.445,13.442,11.72,11.982,14.546
102.0515747,30.667614,2120.47,-5.722,-16.766,-6.482,-9.41,-2.882,1.349,-6.038,-11.699,-9.487,-8.191,-7.602999999999998,-5.714,10.527,14.514,12.894,-2.264,18.528,15.824,12.633,14.309,18.729
102.0516434,30.6676235,2177.506,5.561,11.581,3.756,3.886,-0.685,3.612,4.104,4.7,2.3,-0.034,0.036,2.319,-2.114,-7.171,-7.333,-3.216,-8.689,-8.143,-7.703,-8.215,-8.981
102.0516815,30.6676292,2173.982,5.452,11.329,3.371,4.44,-0.822,3.024,4.585,5.185,2.281,-0.072,0.551,2.063,-2.53,-6.906,-6.788,-2.65,-8.752,-8.043,-8.118999999999998,-8.945,-9.25
102.0517197,30.6676331,2174.994,4.859,11.107,2.815,4.799,-0.914,2.161,4.112,5.774,2.642,1.198,1.613,2.134,-3.37,-6.232,-5.95,-2.204,-8.468999999999998,-7.625,-7.434,-9.884,-10.031
102.0517502,30.6676388,2179.639,4.604,10.802,3.205,5.654,-1.036,2.199,3.214,5.269,3.624,2.183,1.934,1.783,-4.057,-6.279,-6.022,-2.542,-8.111,-7.495,-6.967,-10.018,-9.763000000000002
102.0517883,30.6676445,2178.74,5.5,10.01,4.267,4.376,2.43,1.796,1.781,4.169,2.735,2.485,1.684,1.436,-3.774,-6.119,-5.54,-4.066,-8.247999999999998,-7.984,-6.59,-8.320999999999998,-9.429
102.0505753,30.6674652,1948.465,12.664,2.018,9.918,4.843,9.456,8.279,-6.927,-1.411,5.634,-2.751,-3.204,-4.156,-4.021,-2.589,-5.977,-3.693,-12.993,0.308,-9.938,-8.282,-12.702000000000004
102.0533142,30.6678734,2204.765,7.561,8.666,4.756,5.144,3.85,2.867,2.887,0.217,1.752,-0.395,-2.013,-1.559,-3.846,-3.258,-3.22,-7.178,-7.448,-7.703,-5.914,-6.526,-8.368
102.0533905,30.6678829,2204.945,8.314,9.023,5.835,4.33,3.395,2.68,2.878,1.778,0.61,0.038,-1.524,-0.913,-3.173,-4.312,-4.149,-6.175,-7.229,-7.873,-7.32,-7.652,-9.089
102.0533371,30.6678753,2195.292,8.002,5.084,5.484,4.737,3.364,3.267,2.203,1.502,-0.421,0.42,-0.585,-1.587,-2.59,-3.21,-4.186,-3.814,-6.048,-6.001,-6.92,-7.848,-8.355
102.0533752,30.667881,2189.654,7.769999999999999,4.011,5.149,4.753,3.52,3.467,1.784,1.409,-1.194,0.717,-0.01,-2.009,-1.499,-3.253,-4.67,-2.903,-5.989,-5.209,-6.729,-7.726,-7.42
102.0534058,30.6678867,2181.976,7.376999999999998,2.056,5.821,6.205,3.713,3.597,1.972,1.2480000000000002,-2.561,-0.556,0.337,-2.529,-2.008,-2.96,-4.286,-2.344,-5.437,-5.305,-6.362,-7.721,-6.941
102.0534439,30.6678905,2182.436,6.759,3.619,5.012,5.437,3.093,4.033,2.132,1.302,-1.352,-0.248,0.7249999999999999,-2.688,-2.062,-2.869,-4.234,-3.702,-5.208,-4.844,-6.036,-7.69,-7.676999999999999
102.0534744,30.6678963,2179.496,6.791,4.443,5.183,4.4,3.359,3.281,1.786,1.418,0.213,-0.65,-0.452,-1.658,-3.293,-2.523,-3.764,-4.177,-5.112,-5.425,-6.02,-6.611,-8.131999999999998
102.0535126,30.667902,2179.243,7.127,5.255,4.903,4.343,2.897,2.992,1.612,0.956,0.874,-0.238,-0.945,-1.917,-2.614,-2.824,-3.882,-4.309,-4.953,-5.132,-6.248,-6.772,-7.644
102.0535507,30.6679058,2176.071,6.808,5.423,4.49,4.651,3.048,2.956,1.504,0.352,1.275,-0.097,-1.102,-1.811,-2.369,-2.619,-3.746,-4.352,-5.134,-4.919,-6.055,-6.54,-7.95
102.0535812,30.6679115,2175.905,6.89,5.86,4.365,4.572,2.976,3.007,1.7,0.561,1.314,-0.12,-1.207,-1.529,-2.295,-3.107,-3.752,-4.591,-5.178,-5.183,-6.247,-6.712,-7.88
102.0536194,30.6679173,2172.898,6.92,6.353,4.179,4.866,3.075,2.814,1.3690000000000002,-0.031,1.696,-0.163,-1.433,-1.743,-1.889,-3.258,-3.699,-4.935,-5.196,-5.214,-6.22,-6.517,-7.554
102.0536499,30.667923,2165.094,6.065,5.904,4.267,4.624,3.338,2.678,1.705,0.086,1.1210000000000002,-0.214,-1.144,-1.985,-1.714,-3.023,-3.576,-4.826,-4.893,-4.893,-5.56,-6.431,-7.356
102.0540237,30.6679764,2165.969,5.609,5.603,4.402,5.336,3.353,3.121,1.837,-0.15,0.531,1.039,0.064,-2.261,-1.395,-3.35,-3.794,-4.344,-5.293,-5.714,-5.123,-6.655,-7.647
102.0540543,30.6679821,2160.02,6.056,5.089,4.338,3.395,3.258,3.044,1.803,0.419,0.287,0.905,-0.446,-1.866,-1.456,-2.623,-3.633,-3.551,-4.992,-6.226,-4.64,-5.892,-7.148
102.0540924,30.6679878,2156.754,6.348,4.252,4.181,2.124,2.82,2.827,2.05,1.621,0.13600000000000004,-0.193,-0.425,-0.655,-2.315,-2.242,-3.397,-2.517,-4.797,-6.294,-4.927,-5.655,-7.309999999999999
102.0541229,30.6679935,2156.859,6.442,4.167,4.156,2.382,2.131,2.975,1.277,2.01,0.347,-0.112,-0.485,-0.213,-2.418,-2.009,-3.605,-2.11,-4.569,-5.806,-5.964,-5.152,-7.657
102.0541611,30.6679974,2155.521,6.462,4.238,3.932,2.789,1.96,2.908,0.876,1.745,0.121,0.559,-0.418,-0.356,-1.862,-2.0,-3.742,-1.851,-4.646,-5.723,-6.073,-4.846,-7.341999999999999
102.0541916,30.6680031,2154.76,6.417,4.672,3.655,3.799,1.938,3.018,0.655,0.936,0.577,1.469,-0.131,-0.675,-1.51,-2.325,-4.022,-2.018,-5.429,-5.289,-5.95,-5.113,-7.44
102.0542297,30.6680088,2136.106,6.216,5.838,3.108,3.436,3.123,3.765,0.959,0.08999999999999998,0.012,2.081,0.94,-0.236,-2.653,-2.107,-3.363,-8.951,-4.895,-3.893,-5.175,-5.441,-5.202
102.05426790000001,30.6680126,2123.309,5.273,5.994,3.851,3.551,3.288,2.759,0.306,-0.569,0.649,1.156,-0.035,-1.839,-2.416,-1.511,-2.238,-8.718,-5.409,-1.717,-4.492,-5.577,-4.368
102.0543213,30.6680222,2123.581,5.059,5.787,3.89,4.669,3.781,2.551,1.488,-0.03,1.032,0.365,-0.021,-1.667,-2.08,-2.683,-3.942,-6.401,-5.202,-3.433,-5.189,-5.972,-6.386
102.0543594,30.6680279,2122.33,5.336,4.841,3.947,5.103,3.681,1.509,2.398,0.392,0.8439999999999999,-1.456,-1.513,-2.199,-2.242,-2.263,-3.567,-5.013,-4.058,-4.128,-5.489,-6.382,-5.371
102.0543976,30.6680336,2125.655,5.709,3.906,3.846,5.545,3.258,0.87,2.849,0.47,0.872,-2.74,-1.707,-2.588,-2.182,-2.903,-3.975,-5.336,-1.529,-3.832,-6.446,-6.34,-3.924
102.0544281,30.6680374,2124.385,5.511,4.461,4.045,5.087,2.827,1.273,1.55,0.518,0.739,-2.029,-1.727,-2.345,-1.792,-2.723,-3.196,-3.853,-3.318,-4.068,-5.486,-5.975,-4.745
102.0544662,30.6680431,2121.823,5.524,4.073,4.319,3.846,2.536,1.426,1.102,0.548,0.944,-2.256,-2.669,-1.605,-2.039,-2.176,-1.859,-2.512,-3.772,-4.395,-4.872,-5.466,-5.419
102.0544968,30.6680489,2127.05,5.964,4.491,4.807,3.762,1.227,1.885,0.419,0.561,0.574,-0.501,-2.839,-0.491,-1.919,-2.44,-1.9,-1.83,-3.513,-5.193,-4.724,-5.171,-6.43
102.0545349,30.6680527,2138.165,5.365,5.031,4.234,3.562,1.018,3.241,0.18,1.391,0.267,0.236,-1.896,1.221,-1.693,-2.476,-2.288,-0.884,-4.682,-6.984,-4.288,-5.705,-8.4
102.0545731,30.6680584,2146.578,5.603,5.745,3.495,4.387,1.253,3.404,0.084,1.84,0.633,1.086,-1.219,1.181,-1.393,-1.92,-2.744,-0.419,-6.126,-7.59,-5.083,-7.347,-9.084
102.0547409,30.6680851,2153.438,1.933,7.602,4.559,5.246,2.184,-0.35,3.953,-0.8289999999999998,-2.848,1.854,1.695,1.55,1.47,0.291,-1.471,-5.686,-4.922,-6.375,-7.929,-8.631,-6.125
102.0542374,30.6680088,2158.839,4.193,7.562999999999999,2.198,7.484,1.769,0.903,2.44,2.151,-0.52,2.434,0.717,-0.076,-2.871,-0.969,-3.374,-4.054,-5.814,-6.408,-5.734,-6.768,-8.871
102.0542755,30.6680145,2163.051,5.2,7.017,2.841,5.551,0.916,1.436,1.318,3.432,-1.329,1.001,0.781,-1.827,-3.253,-1.621,-3.36,-4.364,-2.997,-5.631,-4.327,-5.621,-8.785
102.054306,30.6680202,2159.612,7.651,5.606,3.974,1.94,3.446,2.072,0.63,2.924,-0.952,-1.312,0.791,-1.765,-3.252,-2.411,-3.217,-4.903,-3.958,-5.189,-4.404,-5.591,-8.381999999999998
102.0543442,30.6680241,2150.275,8.686999999999998,6.37,4.064,2.135,3.447,2.547,0.692,2.866,0.002,-0.304,0.408,-1.06,-2.894,-3.547,-4.533,-5.446,-5.04,-5.303,-5.782,-6.803,-7.447
102.0543747,30.6680298,2138.626,7.925,5.258,3.448,3.42,4.266,3.711,1.372,1.275,0.813,-0.982,-0.74,-0.893,-3.272,-3.249,-4.102,-5.851,-5.98,-4.795,-5.035,-6.504,-7.378
102.0534363,30.6678905,2116.954,6.082,2.914,2.12,4.94,5.663,2.829,2.217,-1.909,0.8359999999999999,-0.583,-2.488,-1.422,-2.375,-2.047,-2.136,-5.135,-4.795,-3.346,-3.575,-4.137,-7.141
102.0460052,30.6669102,1864.837,-1.762,-2.853,-2.7,0.653,-1.114,3.57,2.142,-6.134,-0.163,4.393,2.763,2.928,-5.648,3.604,2.47,-13.607,2.896,6.605,5.913,2.891,2.34
102.0460434,30.6669159,1831.062,-1.519,-5.401,-1.524,-3.211,-1.673,-0.285,-1.705,-8.259,-1.949,-0.903,-1.968,-0.463,13.632,1.899,0.675,11.959,1.592,3.189,1.624,1.231,2.021
102.0460739,30.6669216,1829.216,0.606,2.759,-0.236,0.877,-0.338,-2.111,-1.1,-0.248,2.122,-1.02,-1.304,-0.785,-0.891,-0.544,-0.674,-2.672,1.317,1.118,-0.084,0.676,1.1210000000000002
102.0461121,30.6669273,1831.649,0.687,2.65,0.673,0.153,0.146,-1.602,-1.972,-0.814,0.29,-1.233,-0.634,-1.056,0.753,-0.107,0.186,-0.739,-0.206,0.754,0.272,1.19,-1.215
102.04615020000001,30.6669312,1823.797,-0.911,-2.435,-1.175,-3.915,0.591,1.174,-1.761,2.703,-1.138,-0.763,0.152,-0.329,1.2480000000000002,0.6,0.816,3.401,-0.457,1.201,0.8329999999999999,1.814,1.559
102.0461884,30.6669369,1811.995,-1.667,-4.61,-1.667,0.039,0.985,0.02,-1.807,1.131,1.913,-3.736,-2.531,-1.01,-1.97,1.877,1.341,3.72,1.303,1.902,1.911,2.724,1.441
102.04621890000001,30.6669426,1824.878,-0.428,-2.134,-0.301,0.509,-0.225,-0.8339999999999999,-0.764,1.048,3.434,-3.469,-3.338,-1.165,-4.528,1.592,1.186,1.159,2.338,0.134,1.856,2.513,0.403
102.046257,30.6669483,1820.673,-1.707,-0.31,-1.464,-1.016,-0.425,-0.445,-1.212,2.446,2.918,-2.378,-2.299,-1.114,-1.53,0.745,0.861,1.302,2.111,0.235,0.817,1.357,1.503
102.0462875,30.6669521,1862.371,4.309,-3.7,2.401,-0.541,-0.714,1.168,2.944,-3.591,1.883,1.924,1.507,-0.164,-6.909,0.897,1.706,-2.549,-1.848,-1.547,1.43,1.665,0.27
102.0463257,30.6669579,1892.582,2.349,-6.575,2.054,1.501,-1.065,6.503,5.648,-4.215,2.272,4.453,3.859,1.547,-10.884,1.291,2.536,-5.639,-3.941,-2.343,1.907,1.211,-0.8469999999999999
102.046936,30.6670494,1835.852,1.263,2.952,-7.581,6.455,2.377,5.597,-2.789,5.153,0.9970000000000002,-7.381999999999999,-10.464,1.255,1.532,0.657,-2.537,-2.959,2.822,-2.625,-4.106,-1.582,-0.7229999999999999
102.0469742,30.6670551,1839.656,0.249,2.221,-5.743,7.825,3.542,3.452,-2.833,3.686,0.187,-9.006,-10.389,3.627,1.224,-0.32,-1.485,-3.19,3.308,-4.006,-4.764,-0.752,-0.016
102.047699,30.6671619,1837.191,-0.647,0.939,-1.433,0.187,0.953,2.112,1.024,0.041,0.141,5.71,3.4,3.346,2.154,-3.093,-3.69,-0.763,-1.779,-2.323,-2.193,-0.785,-0.263
102.0477371,30.6671677,1836.869,-0.464,0.477,-1.842,-0.065,0.791,2.174,0.8309999999999998,-0.279,0.393,5.543,3.035,3.021,2.562,-2.802,-3.609,-0.522,-1.405,-1.941,-2.014,-0.797,0.619
102.0477676,30.6671734,1835.762,-0.696,0.696,-2.788,-0.145,2.095,1.332,0.005,0.188,1.171,3.319,3.424,3.954,2.272,-2.994,-3.99,-1.49,-0.923,-2.395,-2.352,-0.506,1.498
102.0479813,30.6672039,1820.68,1.2400000000000002,-5.461,0.258,1.562,11.227,-0.8259999999999998,-6.602,6.115,-1.338,3.021,1.66,2.422,-2.801,-1.326,1.086,-3.842,2.054,2.475,-5.819,-5.313,-0.277
102.05159,30.6677418,2119.541,-8.47,-17.149999999999995,-7.375,-8.483,-0.568,2.116,-4.441,-11.752,-9.955,-8.625,-9.014,-6.337,11.605,15.763,13.588,-2.34,18.334,15.567,12.349,14.328,17.579
102.0516205,30.6677475,2177.546,2.76,12.09,3.004,4.188,1.44,4.346,4.571,5.888,1.867,-0.438,-0.814,1.287,-0.389,-6.52,-7.593,-3.668,-8.573,-8.082,-8.474999999999998,-8.654999999999998,-9.036
102.0516586,30.6677532,2175.282,2.776,12.117,2.243,4.492,1.038,3.167,5.036,6.807,1.622,0.056,0.151,1.536,-1.009,-6.094,-7.067,-3.045,-8.538,-7.7,-8.495,-9.798,-9.6
102.0517578,30.6677685,2183.885,2.541,11.013000000000002,2.725,5.696,1.043,3.494,1.925,3.167,4.46,2.506,0.259,1.044,-2.74,-5.113,-5.443,-3.875,-8.593999999999998,-7.466999999999999,-6.124,-6.936,-9.582
102.0489502,30.6673489,1818.977,17.713,7.855,14.737,18.479,6.797,8.99,9.142,-7.684999999999999,4.823,-6.269,-3.068,-8.426999999999998,-8.567999999999998,-9.393,-10.513000000000002,-14.577,-10.435,-14.606,-17.689,-10.278,-12.907
102.0531845,30.6679802,2209.082,8.479,6.609,6.316,5.543,3.097,3.452,2.267,0.356,-0.152,0.339,0.156,-1.272,-2.304,-3.013,-4.53,-4.372,-7.211,-7.214,-7.458999999999999,-8.827,-10.184
102.0532227,30.6679859,2101.867,8.615,3.6,7.365,2.441,6.704,3.53,1.63,-1.609,2.879,-4.731,-5.364,-4.759,-2.172,-1.38,-3.442,-5.515,-3.371,-5.224,-5.879,-7.477999999999998,-7.392
102.0532608,30.6679916,2215.273,6.304,6.697,2.561,6.417,5.394,3.16,4.555,-0.341,1.787,-0.208,-0.393,-0.226,-3.847,-3.057,-2.462,-6.897,-7.113,-8.778,-6.438,-7.272,-9.184
102.0532913,30.6679955,2220.502,5.908,10.29,2.475,6.535,5.796,3.129,0.74,0.936,3.028,-0.581,-1.286,0.038,-3.23,-4.162,-2.603,-9.021,-7.092,-9.965,-6.853,-6.582,-8.182
102.0533295,30.6680012,2217.796,7.029,10.972,3.858,4.873,4.56,2.447,1.311,0.975,2.763,0.7229999999999999,-1.16,0.52,-2.742,-5.405,-3.017,-8.125,-7.479,-9.578,-7.308,-6.832,-8.176999999999998
102.05336,30.6680069,2214.978,8.425,10.442,5.169,4.93,3.751,2.4,1.794,1.595,1.846,0.966,-0.96,0.161,-2.74,-6.432,-4.686,-6.942,-7.639,-7.863,-7.855,-7.772,-9.139
102.0533142,30.6679993,2213.81,8.971999999999998,10.04,5.892,6.126,3.002,2.341,2.15,2.271,0.181,0.808,-0.801,0.023,-2.751,-6.092,-5.37,-6.261,-7.908,-7.477999999999998,-8.542,-8.761,-9.311000000000002
102.0533447,30.668005,2211.15,8.508,9.949,6.12,6.768,2.596,2.256,1.988,2.929,-0.811,-0.139,-0.106,0.115,-3.088,-4.996,-5.312,-6.043,-8.532999999999998,-7.557,-8.813,-9.017,-9.299
